"gene"	"neg_log10_pval"	"neg_Log10_padj"	"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"
"CDH17"	47.355096766639	43.2064324266568	114.655114245291	3.93181268285427	0.282521717718477	4.41472070491764e-48	6.21680969666502e-44
"CHD1"	40.1677239466179	36.3200896022996	2733.66187992931	-1.5056277846891	0.115268435342058	6.79635496410465e-41	4.78531353022609e-37
"ERMP1"	39.7858816124568	36.1143385271943	4468.56856015655	0.916862435035758	0.0696475564794985	1.63726277416372e-40	7.6853114619245e-37
"CDX2"	36.285316150591	32.7387118019368	312.767190984775	3.91191566554534	0.327283116693862	5.18422508795978e-37	1.82510644221624e-33
"HEPH"	34.7281163810601	31.2784220454139	1259.25047740757	2.31812156437758	0.19123242368156	1.8701809071904e-35	5.26717750701104e-32
"MMP15"	33.4907804032231	30.1202673136245	5252.20452892208	1.5385710939821	0.12997489251284	3.23012699112301e-34	7.58110804816571e-31
"TBX3"	32.8444104130752	29.5408441131072	732.366716442894	1.60497716202696	0.136936318891065	1.43083510521652e-33	2.87843142166558e-30
"SMIM3"	29.5565492240521	26.3109748710618	261.999876782554	2.08724477339226	0.187510053979812	2.77620016661471e-30	4.88680634328355e-27
"CDH3"	28.6095696443575	25.4151478138146	919.518485255457	1.38027100468722	0.127112094372898	2.45714256717724e-29	3.84460907010999e-26
"KALRN"	26.8350846989651	23.6864203589829	1106.95868850194	1.12156393794321	0.106065937146642	1.46189203885648e-27	2.0586363691177e-24
"ITGA2"	25.8831091722925	22.7758375174685	1953.61066304609	1.86673071655027	0.180773317478061	1.30885286418116e-26	1.67556963939992e-23
"LYN"	25.1035610442075	22.0340779502729	320.374736545032	1.69698506472976	0.167748481378114	7.87841685048925e-26	9.24532217404913e-23
"MYADM"	24.9908021020937	21.983601495148	2210.35821599491	1.82989959409234	0.18083552185668	1.02140480812366e-25	1.03848087981823e-22
"PPP1R12A"	24.986137799452	21.983601495148	3159.56428709767	-0.679746879034352	0.0654987392737888	1.03243376774998e-25	1.03848087981823e-22
"KIDINS220"	23.7379070327383	20.7653339518118	1988.98587626018	-0.557927579736286	0.0550337597383422	1.82849159036013e-24	1.71658790503009e-21
"PPWD1"	23.5644205614643	20.619876204138	866.569182548292	-0.709835111468527	0.0706334132186666	2.72633637838311e-24	2.39951680502444e-21
"DDX60"	23.4299820827192	20.5117666641152	2178.86078101331	-1.6421051506361	0.168951576722468	3.7155055749447e-24	3.07774997096301e-21
"ENSG00000112096_SOD2"	22.1595145671806	19.2661227323016	2743.84027201639	-0.549115852361952	0.0561532060094096	6.926046975813e-23	5.41847741741104e-20
