"gene"	"neg_log10_pval"	"neg_Log10_padj"	"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"
"CDX2"	99.7629849335275	95.6421807556867	326.934180171469	3.36581371662955	0.159586565467292	1.72589776551226e-100	2.27939317891204e-96
"RASL11A"	34.9256756938267	31.1059015116499	249.936132456134	2.24943310467249	0.182794664187716	1.18665454284702e-35	7.8360732736903e-32
"CDH3"	21.704308727508	18.0606258043869	643.670078232115	0.848910785793541	0.0896219070380825	1.97556476842015e-22	8.69709463217497e-19
"HOXB9"	18.5756281208871	15.0568839343743	4725.87259943081	-0.815233021553746	0.0934881484617695	2.6568796298752e-19	8.77235231794045e-16
"FGFR3"	17.7938247951769	14.3719906216721	1649.26605937022	0.72619741069587	0.0845619041133981	1.60758966248658e-18	4.24628733449206e-15
"HEPH"	15.4589454799675	12.1162925525104	1277.73509170818	2.00440419492967	0.257981091984904	3.47579792833789e-16	7.65081053992642e-13
"GOLM1"	15.2791297008422	12.0034235630156	7028.6053837315	0.238244762072611	0.0317277448577605	5.2586019624884e-16	9.92147944551204e-13
"NCR3LG1"	15.1411347356956	11.9234205448468	910.337134627891	0.901014066171763	0.117629797106738	7.2254560598551e-16	1.19283247728133e-12
"ANO1"	15.0015703871594	11.8350087187579	1909.646763089	-1.47984462916284	0.209627317205459	9.96390579611331e-16	1.46214782054743e-12
"MTAP"	14.5630336848051	11.4745795533216	6683.2380447291	-0.604036050266679	0.078014022582379	2.7350565812651e-15	3.35289880997159e-12
"LRATD1"	14.5539910460042	11.4745795533216	295.720890050196	1.50444459467474	0.216795650934705	2.79260141664931e-15	3.35289880997159e-12
"CTSH"	13.3806455826656	10.3390226508725	3431.41389907436	0.427135419493889	0.0607097018018192	4.16250163722621e-14	4.58117992690388e-11
"APLP2"	13.3305076322139	10.3236468066799	12322.7784960274	0.305304287865526	0.0464505373825915	4.67188740808015e-14	4.74627823065497e-11
"AC005515.1"	12.331274989073	9.35659884691044	1483.7977776755	-0.787990913993609	0.113730236272916	4.66363991776903e-13	4.39947802814111e-10
"AFAP1-AS1"	12.045084638686	9.1003717199009	3247.06523560874	-0.437367236202709	0.0660942474131178	9.01395449531688e-13	7.93648646797667e-10
"HOXB7"	11.9828993949046	9.06621519971976	873.44904859206	-0.519360523253029	0.0756950534709658	1.04016109310447e-12	8.58587972289417e-10
"DDC"	11.854448780765	8.96409352430252	1216.89546360729	0.629326491095896	0.0914395314970213	1.39814179775525e-12	1.08619168958551e-09
"LYN"	11.793373111905	8.92784143916755	368.458225990083	0.668803330673875	0.0976683448449895	1.60926248845385e-12	1.18075164916722e-09
"CCDC183-AS1"	11.1517654859307	8.30971490904271	136.302263263628	1.16435818466276	0.199054906344775	7.05073697949373e-12	4.90100438358809e-09
"SNHG3"	11.0260978407354	8.20632365855855	411.894809053586	-1.66436066572125	0.283536802814058	9.41677425300984e-12	6.21836687797505e-09
"RPL4"	10.7172058731889	7.91862099008197	58745.9992066605	-0.34281705613115	0.0603610827744067	1.91775942945485e-11	1.20608803737192e-08
"CBX5"	10.6846611674716	7.90627967045306	3019.25957095694	0.440014895611563	0.0719795221707726	2.066992175019e-11	1.24085298433982e-08
"CPEB2"	10.5939899908383	7.8349136490151	318.982745053743	0.621983502411554	0.096579007831816	2.54688894992202e-11	1.46246792876609e-08
"SERPINB6"	10.5216136236656	7.78102068753639	2230.93793474914	0.383617392382371	0.0665564171795564	3.00875189167369e-11	1.6556910930556e-08
"STXBP5"	10.4001680357423	7.67730386657357	666.557201934321	-0.520800459642452	0.0829627873375513	3.97953166077839e-11	2.10230698575601e-08
"FOXA3"	10.2422959558258	7.53646512595583	305.182374113259	0.762791395749995	0.122478752783624	5.72405824384286e-11	2.90760143178587e-08
"MSLN"	10.0500523241383	7.36061191045651	148.383118302337	1.20281564187608	0.2237725860053	8.9114356599302e-11	4.35901225039623e-08
"CDKN2A"	9.86024897731233	7.18660283081376	4227.39973816793	-0.77971835709265	0.128554969234724	1.37959312890654e-10	6.50724516195311e-08
"ZFYVE9"	9.84406636073159	7.18566018078975	528.787201833036	0.536781918932499	0.0882022637199695	1.43196907591771e-10	6.52138468470523e-08
"COMMD7"	9.79749361907931	7.15381069595817	503.430076748034	0.781482568815742	0.129403123528057	1.59406630153921e-10	7.01761121480944e-08
"SLC35D1"	9.49436026687785	6.8688074304496	455.853149767949	0.57900654055993	0.0965441918086817	3.20361068224632e-10	1.35267221561811e-07
"EPHB2"	9.48446162997049	6.8688074304496	80.1720057830058	1.91628236312798	0.349050903925483	3.27746732034372e-10	1.35267221561811e-07
"SPECC1"	9.39437177764604	6.79208153968313	357.112764598347	-0.647322703025741	0.108278074110956	4.03300000321626e-10	1.61405548613567e-07
"SPP1"	9.36337267235875	6.77404741156021	331.853064508829	-2.05187370428267	0.370116250732185	4.33139038009403e-10	1.68249037499711e-07
"DBN1"	9.20817902119161	6.63144288770109	662.018774206353	-0.971385814191984	0.177619655017734	6.19185786945221e-10	2.33645333948158e-07
"EPCAM"	8.925147845478	6.36064616840449	26749.4291225918	0.194016629280467	0.0351969333105414	1.18809769829461e-09	4.35866841704913e-07
"AC008875.3"	8.81825459059928	6.26565213682547	795.736999118453	-0.423240236368326	0.0808381154605317	1.51965642086997e-09	5.42435198660261e-07
"DNAJA4"	8.72728939384376	6.18626881261978	1238.07934118669	0.519419720001122	0.0933612463025129	1.87374551425172e-09	6.51225184387432e-07
