"gene"	"neg_log10_pval"	"neg_Log10_padj"	"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"
"MAP3K7"	19.2361896906563	15.0651071132988	1072.63637913633	-0.799237867293778	0.0875595955941222	5.80510807280771e-20	8.60781425035928e-16
"CXCL10"	10.7565823847956	6.88652980310202	1452.63149037912	-2.03756320450833	0.312077900569679	1.75153014092342e-11	1.29858444648062e-07
"TNFAIP3"	9.03829557328901	5.34433425065115	50.7863318293294	-1.93365183826513	0.32752742492979	9.15597138498827e-10	4.52549145655354e-06
"ZNF697"	5.42348660654836	1.85446402051879	445.512609881012	0.183333887818531	0.201577257100176	3.77149375953649e-06	0.0139809273666018
"FBN1"	4.44991805494358	0.97780548192207	112.567159525456	-0.165784135819601	0.357933402494005	3.54880343679507e-05	0.105243314721594
"CCL2"	4.20616837226274	0.813237045288856	26.7784835439342	-0.226089507996474	0.662839946529032	6.22059071422917e-05	0.153731531850984
"C11orf80"	4.06318101773229	0.737196480389023	854.800186920417	-0.00995457123850406	0.0515191406843189	8.64607467719088e-05	0.183148564733409
"CXCL1"	3.87241111115793	0.604418520792343	13.4999981699987	-0.117784025370767	0.439224110835446	0.000134149447651376	0.248646001221826
"IL32"	3.72410261620001	0.547892902621306	23.4230618111265	-0.0547813773657167	0.23887639757876	0.000188754530241768	0.283209030550736
"SOCS2"	3.71897547997883	0.547892902621306	224.584403323267	0.0334999571514323	0.160416482978762	0.000190996109084662	0.283209030550736
"CXCL8"	3.64509000304017	0.51540011084087	32.9756345068811	-0.0775720046417046	0.368342135561087	0.000226417503210778	0.305210794328129
"MGP"	3.39092437780814	0.327612656407066	320.337070347636	0.0153358614966645	0.105181930877838	0.000406514107894495	0.47031339015461
"NFKB2"	3.38475188145776	0.327612656407066	388.841174358814	-0.00764739584024075	0.0611595082543665	0.000412333023469782	0.47031339015461
"ATP2A3"	3.12179051010044	0.0968359684211484	1883.04512326492	0.00639624109802961	0.0616013324063255	0.000755456548095891	0.800136406797562
"BIRC3"	3.05095088020236	0.0559595619005166	1476.27906948493	-0.00840543355061565	0.0796795822174095	0.000889301694427288	0.879104368331189
"TMC5"	2.95089242884464	0.00793460566384365	1542.6883323079	0.00246341926107949	0.0316055365859492	0.0011197151933252	0.981895781851634
"UHMK1"	2.93208184203798	0.00793460566384365	6507.4568932939	0.000916367652345128	0.0126239502127861	0.00116927902166326	0.981895781851634
"GRIA2"	2.92374467791806	0.00793460566384365	33.7865177589194	0.0117243442158362	0.113393863168885	0.00119194254608372	0.981895781851634
"RAB36"	2.8945961961556	0.00226721975090164	363.234289221225	0.00169723760678554	0.0238688911119069	0.00127468772555246	0.994793136552206
"RELB"	2.8390390497591	3.59654203379057e-05	169.993877682279	-0.00628824797435218	0.0715709659603979	0.00144864159251022	0.999917189988205
"HIVEP3"	2.77252480710948	3.59654203379057e-05	217.892843426892	0.00182166151154227	0.0272973610414878	0.00168839941454648	0.999917189988205
"VLDLR"	2.73701937159266	3.59654203379057e-05	2495.10655459781	-0.00088405007163383	0.0143392538262825	0.00183223269428466	0.999917189988205
"ADAMTS3"	2.73397016126483	3.59654203379057e-05	723.139672468737	0.000901797811640005	0.0146810784141465	0.00184514218758214	0.999917189988205
"GPER1"	2.61043182177084	3.59654203379057e-05	374.150088424394	0.00221354699488023	0.0352309257274546	0.00245226939598384	0.999917189988205
